order_id,customer_id,order_date,product_name,category,subcategory,quantity,revenue,discount,profit,region,state,segment
ORD100218,CUST2735,16-08-2024,Bookcases 37,Furniture,Bookcases,1,1035.97,0.2,-101.23,East,Gujarat,Consumer
ORD100219,CUST1729,19-08-2022,Phones 34,Technology,Phones,5,6006.67,0.1,-186.41,North,Maharashtra,Corporate
ORD100220,CUST1422,07-04-2022,Laptops 12,Technology,Laptops,5,1724.36,0.1,-26.37,North,Delhi,Home Office
ORD100221,CUST1823,23-07-2022,Binders 13,Office Supplies,Binders,10,13176.62,0.15,-178.98,North,Delhi,Home Office
ORD100222,CUST1767,27-11-2022,Paper 1,Office Supplies,Paper,9,16235.08,0.1,1279.47,South,Gujarat,Corporate
ORD100223,CUST2380,16-01-2024,Phones 42,Technology,Phones,2,3897.82,0.2,-397.3,West,Maharashtra,Consumer
ORD100224,CUST1124,25-02-2022,Binders 39,Office Supplies,Binders,6,1065.9,0.2,-67.93,East,Delhi,Corporate
ORD100225,CUST1781,21-06-2024,Binders 10,Office Supplies,Binders,2,1520.95,0.3,-346.51,South,Tamil Nadu,Consumer
ORD100226,CUST2923,29-09-2022,Chairs 46,Furniture,Chairs,2,658.42,0,91.52,North,UP,Home Office
ORD100227,CUST1099,02-02-2022,Accessories 48,Technology,Accessories,3,5397.04,0,949.09,North,Karnataka,Home Office
ORD100228,CUST2964,28-12-2022,Bookcases 42,Furniture,Bookcases,4,5647,0,412.64,North,Delhi,Home Office
ORD100229,CUST1629,11-05-2022,Bookcases 12,Furniture,Bookcases,9,9127.59,0.3,-2095.33,North,Karnataka,Home Office
ORD100230,CUST1526,11-05-2024,Laptops 21,Technology,Laptops,2,3519.6,0.2,-525.66,South,Tamil Nadu,Consumer
ORD100231,CUST1752,17-05-2022,Chairs 3,Furniture,Chairs,5,8748.86,0,1743.82,South,Karnataka,Consumer
ORD100232,CUST1265,01-07-2023,Storage 38,Office Supplies,Storage,10,19738.88,0.3,-3769.55,South,Tamil Nadu,Corporate
ORD100233,CUST2617,01-03-2024,Tables 44,Furniture,Tables,9,13895.24,0.3,-1867.05,West,Karnataka,Consumer
ORD100234,CUST2147,26-06-2024,Binders 34,Office Supplies,Binders,3,4560.58,0.3,-971.7,East,UP,Corporate
ORD100235,CUST2065,23-06-2024,Storage 50,Office Supplies,Storage,8,2823.38,0.1,490.71,East,Karnataka,Home Office
ORD100236,CUST1254,13-10-2024,Paper 34,Office Supplies,Paper,9,9649.68,0.15,-706.42,West,Delhi,Corporate
ORD100237,CUST1123,19-02-2022,Bookcases 32,Furniture,Bookcases,7,6650.58,0.1,327.81,North,Karnataka,Home Office
ORD100238,CUST1691,09-04-2024,Paper 46,Office Supplies,Paper,7,2094.76,0.2,-218.75,West,Maharashtra,Home Office
ORD100239,CUST2493,15-02-2022,Binders 32,Office Supplies,Binders,1,1171.53,0,120.51,North,Delhi,Home Office
ORD100240,CUST2718,16-06-2024,Binders 41,Office Supplies,Binders,6,4333.47,0.15,-180.69,North,Karnataka,Consumer
ORD100241,CUST2951,27-05-2024,Paper 47,Office Supplies,Paper,3,2254.68,0,495.52,East,UP,Consumer
ORD100242,CUST1015,25-09-2022,Storage 46,Office Supplies,Storage,7,11195.98,0.2,-337.05,South,Gujarat,Home Office
ORD100243,CUST2123,03-01-2023,Laptops 20,Technology,Laptops,9,10889.81,0.3,-1124.81,South,Maharashtra,Home Office
ORD100244,CUST2445,23-07-2023,Storage 27,Office Supplies,Storage,3,4549.01,0,869.38,West,Karnataka,Consumer
ORD100245,CUST2115,18-12-2024,Bookcases 45,Furniture,Bookcases,9,7377.01,0.2,-436.94,East,UP,Consumer
ORD100246,CUST1973,24-12-2023,Accessories 48,Technology,Accessories,4,5308.97,0.05,324.32,North,UP,Home Office
ORD100247,CUST1107,16-11-2022,Storage 12,Office Supplies,Storage,4,4186.68,0.3,-412.62,South,Gujarat,Corporate
ORD100248,CUST1883,07-09-2024,Paper 37,Office Supplies,Paper,1,550.73,0.3,-106.66,East,Maharashtra,Corporate
ORD100249,CUST2863,18-08-2022,Bookcases 12,Furniture,Bookcases,1,794.18,0.15,89.51,West,UP,Home Office
ORD100250,CUST2635,20-02-2024,Paper 11,Office Supplies,Paper,9,2402.88,0.3,-496.57,South,UP,Home Office
ORD100251,CUST2156,26-03-2023,Binders 30,Office Supplies,Binders,4,7215.42,0.1,585.37,South,Tamil Nadu,Consumer
ORD100252,CUST1263,05-12-2023,Accessories 10,Technology,Accessories,7,6158.28,0.15,919.52,West,Delhi,Home Office
ORD100253,CUST1770,04-06-2023,Accessories 38,Technology,Accessories,2,3607.12,0.15,513.54,East,UP,Corporate
ORD100254,CUST1343,09-11-2024,Bookcases 41,Furniture,Bookcases,4,6977.85,0.3,-43.49,North,Karnataka,Home Office
ORD100255,CUST1427,23-12-2022,Tables 15,Furniture,Tables,2,2064.85,0.3,-171.05,South,UP,Home Office
ORD100256,CUST1575,16-09-2022,Chairs 2,Furniture,Chairs,1,1865.81,0.1,173.34,West,Maharashtra,Consumer
ORD100257,CUST2333,02-07-2024,Phones 47,Technology,Phones,10,6319.6,0.15,-307.96,South,Karnataka,Consumer
ORD100258,CUST2917,09-10-2023,Bookcases 30,Furniture,Bookcases,10,19391.89,0.15,123.32,North,Gujarat,Consumer
ORD100259,CUST2915,27-05-2024,Laptops 40,Technology,Laptops,7,7451.22,0,1359.55,East,UP,Home Office
ORD100260,CUST2271,02-12-2024,Storage 23,Office Supplies,Storage,1,1443.74,0.3,-256.76,North,UP,Consumer
ORD100261,CUST2715,09-04-2022,Tables 44,Furniture,Tables,10,12043.53,0.1,2204.01,West,Gujarat,Corporate
ORD100262,CUST1709,22-03-2024,Tables 19,Furniture,Tables,1,709.22,0.1,-26.27,West,Gujarat,Home Office
ORD100263,CUST1921,13-03-2023,Laptops 32,Technology,Laptops,9,6655.93,0.05,912.87,South,Maharashtra,Home Office
ORD100264,CUST2949,28-03-2022,Chairs 42,Furniture,Chairs,6,6857.71,0.05,552.65,South,Maharashtra,Home Office
ORD100265,CUST1287,12-02-2024,Phones 7,Technology,Phones,5,8193.81,0,694.07,East,Tamil Nadu,Consumer
ORD100266,CUST2962,13-10-2022,Laptops 10,Technology,Laptops,7,736.05,0,146.41,South,Karnataka,Home Office
ORD100267,CUST2161,28-08-2023,Phones 14,Technology,Phones,2,1991.99,0.1,74.14,North,Gujarat,Corporate
ORD100268,CUST1514,25-06-2024,Binders 30,Office Supplies,Binders,6,11196.63,0.3,-711.06,South,Tamil Nadu,Home Office
ORD100269,CUST2386,18-03-2023,Bookcases 32,Furniture,Bookcases,8,7009.48,0.2,229.33,South,Gujarat,Home Office
ORD100270,CUST2866,20-06-2023,Accessories 8,Technology,Accessories,3,5648.54,0.15,-29.33,South,UP,Consumer
ORD100271,CUST1759,04-03-2022,Phones 10,Technology,Phones,6,11161.52,0.3,-2656.18,North,Gujarat,Consumer
ORD100272,CUST2435,14-01-2023,Tables 7,Furniture,Tables,2,3169.76,0.1,471.71,North,Karnataka,Home Office
ORD100273,CUST2047,14-02-2022,Laptops 44,Technology,Laptops,8,3864.74,0.3,-168.95,West,UP,Corporate
ORD100274,CUST1979,01-11-2022,Phones 40,Technology,Phones,4,1816.68,0.1,211.28,North,Karnataka,Home Office
ORD100275,CUST1948,26-07-2022,Bookcases 4,Furniture,Bookcases,9,9844.42,0.15,-206.25,East,Tamil Nadu,Home Office
ORD100276,CUST2680,15-10-2024,Binders 32,Office Supplies,Binders,7,8524.48,0.05,1740.27,North,Gujarat,Corporate
ORD100277,CUST2621,08-06-2022,Bookcases 35,Furniture,Bookcases,3,2803.07,0.3,-70.31,West,Karnataka,Home Office
ORD100278,CUST2619,23-08-2024,Storage 7,Office Supplies,Storage,8,10286.34,0,2436.86,North,Gujarat,Home Office
ORD100279,CUST2785,21-11-2023,Chairs 21,Furniture,Chairs,2,2110.34,0,293,North,Karnataka,Consumer
ORD100280,CUST1217,08-03-2024,Bookcases 20,Furniture,Bookcases,3,2531.45,0.05,343.99,North,Maharashtra,Corporate
ORD100281,CUST2629,06-09-2024,Accessories 32,Technology,Accessories,8,14578.38,0.1,1249.55,North,UP,Corporate
ORD100282,CUST2648,20-01-2024,Accessories 43,Technology,Accessories,1,919.9,0.1,98.36,North,Karnataka,Home Office
ORD100283,CUST2209,04-07-2023,Accessories 8,Technology,Accessories,5,3681.6,0.15,362.66,East,Delhi,Corporate
ORD100284,CUST2076,29-11-2022,Laptops 13,Technology,Laptops,10,12781.38,0.15,1091.09,East,UP,Home Office
ORD100285,CUST2159,12-04-2023,Laptops 5,Technology,Laptops,10,11889.87,0.2,-1332.63,South,UP,Home Office
ORD100286,CUST2800,04-12-2024,Binders 50,Office Supplies,Binders,2,1384.54,0.2,61.81,West,Maharashtra,Consumer
ORD100287,CUST2476,17-02-2022,Binders 30,Office Supplies,Binders,2,743.89,0.15,31.59,West,Gujarat,Consumer
ORD100288,CUST2220,27-07-2022,Paper 45,Office Supplies,Paper,6,9292.03,0.1,1288.42,South,Delhi,Corporate
ORD100289,CUST1548,10-11-2023,Chairs 31,Furniture,Chairs,7,2068.78,0.2,-253.1,East,Maharashtra,Corporate
ORD100290,CUST2799,15-08-2023,Tables 22,Furniture,Tables,4,6833.04,0.15,-4.63,South,Delhi,Consumer
ORD100291,CUST2159,24-03-2024,Phones 47,Technology,Phones,10,16148.61,0.2,-458.79,South,Maharashtra,Home Office
ORD100292,CUST1955,27-01-2023,Paper 33,Office Supplies,Paper,9,7893.13,0.2,236.87,West,Delhi,Home Office
ORD100293,CUST2236,14-02-2024,Chairs 13,Furniture,Chairs,3,3954.54,0.1,361.35,West,Delhi,Consumer
ORD100294,CUST2675,07-01-2024,Tables 40,Furniture,Tables,5,7303.7,0.1,266.03,North,Karnataka,Corporate
ORD100295,CUST1094,24-09-2023,Chairs 2,Furniture,Chairs,3,1335.11,0.05,114.33,South,Gujarat,Home Office
ORD100296,CUST2408,10-10-2022,Laptops 3,Technology,Laptops,9,4787.7,0.05,1133.83,North,Delhi,Home Office
ORD100297,CUST2741,14-11-2023,Storage 6,Office Supplies,Storage,2,782.74,0.2,-90.19,West,Karnataka,Home Office
ORD100298,CUST1862,25-01-2024,Binders 5,Office Supplies,Binders,3,874.53,0,47.69,South,Gujarat,Consumer
ORD100299,CUST1692,09-11-2023,Bookcases 24,Furniture,Bookcases,9,15813.32,0.15,-1177.25,East,Delhi,Corporate
ORD100300,CUST2252,30-09-2022,Accessories 48,Technology,Accessories,7,12919.38,0.2,1041.62,East,UP,Corporate
ORD100301,CUST1861,14-11-2022,Storage 26,Office Supplies,Storage,5,7218.77,0.05,1391.86,West,Tamil Nadu,Corporate
ORD100302,CUST1891,16-04-2022,Laptops 50,Technology,Laptops,1,811.43,0,126.61,East,Tamil Nadu,Home Office
ORD100303,CUST2031,10-01-2022,Phones 40,Technology,Phones,10,14992.44,0,4218.75,East,Gujarat,Corporate
ORD100304,CUST2314,02-04-2022,Bookcases 37,Furniture,Bookcases,1,956.59,0.3,-182.73,East,Tamil Nadu,Home Office
ORD100305,CUST1812,11-11-2023,Binders 34,Office Supplies,Binders,8,3315.91,0.15,-228.25,West,Karnataka,Corporate
ORD100306,CUST2674,07-05-2024,Phones 2,Technology,Phones,4,7398.4,0.3,-889.96,North,Gujarat,Corporate
ORD100307,CUST1418,22-10-2024,Phones 48,Technology,Phones,5,6117.12,0.2,-337.5,East,Maharashtra,Corporate
ORD100308,CUST2931,23-04-2022,Chairs 29,Furniture,Chairs,9,13626.67,0.05,2735.05,South,Tamil Nadu,Consumer
ORD100309,CUST2495,20-07-2024,Bookcases 34,Furniture,Bookcases,5,544,0,42.74,East,Delhi,Home Office
ORD100310,CUST2820,06-11-2022,Tables 33,Furniture,Tables,6,5325.35,0.05,1224.64,North,Tamil Nadu,Corporate
ORD100311,CUST1842,13-08-2022,Phones 41,Technology,Phones,5,3790.29,0.05,455.63,North,Karnataka,Corporate
ORD100312,CUST1196,09-12-2022,Bookcases 10,Furniture,Bookcases,3,5535.19,0.1,-231.31,West,Karnataka,Home Office
ORD100313,CUST1179,05-02-2023,Tables 46,Furniture,Tables,9,16508.02,0.3,-3399.06,East,UP,Consumer
ORD100314,CUST2503,13-05-2022,Paper 25,Office Supplies,Paper,6,6281.39,0.3,-1517.15,South,Maharashtra,Consumer
ORD100315,CUST1915,15-03-2024,Bookcases 45,Furniture,Bookcases,4,2767.2,0.2,-13.43,West,Delhi,Consumer
ORD100316,CUST1959,08-02-2024,Binders 19,Office Supplies,Binders,6,7807.81,0.15,-365.64,North,Delhi,Home Office
ORD100317,CUST2119,17-07-2023,Phones 29,Technology,Phones,1,1078.83,0,313.15,South,Delhi,Consumer
ORD100318,CUST2925,30-09-2023,Tables 14,Furniture,Tables,3,1147.38,0.3,-39.98,West,Delhi,Corporate
ORD100319,CUST2733,02-03-2023,Binders 7,Office Supplies,Binders,9,10049.69,0,1255.2,North,Gujarat,Home Office
ORD100320,CUST1453,05-10-2024,Binders 50,Office Supplies,Binders,4,2755.52,0.3,-172.25,North,Karnataka,Home Office
ORD100321,CUST1094,22-02-2022,Laptops 12,Technology,Laptops,6,2992.92,0.1,111.78,East,Maharashtra,Home Office
ORD100322,CUST1816,10-04-2023,Bookcases 22,Furniture,Bookcases,9,8906.76,0,526.72,South,Tamil Nadu,Consumer
ORD100323,CUST2055,12-07-2022,Paper 16,Office Supplies,Paper,4,3987.71,0.1,-133.88,South,Tamil Nadu,Home Office
ORD100324,CUST2407,13-10-2022,Laptops 25,Technology,Laptops,7,11014.52,0.05,1443.98,West,UP,Consumer
ORD100325,CUST2306,25-07-2023,Chairs 10,Furniture,Chairs,10,9374.49,0.05,1164.81,North,Tamil Nadu,Corporate
ORD100326,CUST1984,02-06-2022,Chairs 3,Furniture,Chairs,8,12433.42,0.15,-677.84,East,Maharashtra,Home Office
ORD100327,CUST2591,18-08-2022,Phones 5,Technology,Phones,6,10424.36,0.1,451.66,South,Gujarat,Home Office
ORD100328,CUST1727,07-06-2022,Chairs 26,Furniture,Chairs,2,1228.83,0.3,-145.44,East,Tamil Nadu,Corporate
ORD100329,CUST2791,24-01-2024,Binders 17,Office Supplies,Binders,5,8107.12,0.15,891.36,North,Tamil Nadu,Home Office
ORD100330,CUST2134,22-04-2022,Phones 45,Technology,Phones,2,3494.58,0,656.74,North,Maharashtra,Consumer
ORD100331,CUST1367,16-05-2022,Laptops 37,Technology,Laptops,6,3494.33,0.1,266.89,East,Tamil Nadu,Consumer
ORD100332,CUST2901,06-06-2024,Chairs 32,Furniture,Chairs,6,7383.56,0,1845.74,West,Delhi,Home Office
ORD100333,CUST1325,04-05-2022,Bookcases 14,Furniture,Bookcases,3,1317.7,0,249.28,North,Tamil Nadu,Home Office
ORD100334,CUST1568,21-05-2022,Accessories 32,Technology,Accessories,9,13225.9,0.1,142.75,North,Tamil Nadu,Home Office
ORD100335,CUST1847,10-05-2023,Chairs 15,Furniture,Chairs,8,11778.46,0.3,-499.94,West,Maharashtra,Corporate
ORD100336,CUST2844,04-10-2024,Tables 26,Furniture,Tables,7,5982.54,0.2,-686.37,South,Tamil Nadu,Consumer
ORD100337,CUST1657,08-01-2022,Tables 25,Furniture,Tables,10,8721.45,0.05,28.35,South,Tamil Nadu,Consumer
ORD100338,CUST1789,19-09-2024,Chairs 27,Furniture,Chairs,5,1312.33,0.2,-188.14,East,Delhi,Corporate
ORD100339,CUST1224,17-07-2024,Storage 2,Office Supplies,Storage,8,3557.82,0.15,216.07,South,Karnataka,Home Office
ORD100340,CUST2412,29-03-2023,Bookcases 3,Furniture,Bookcases,10,14374.98,0,3656.43,South,Gujarat,Corporate
ORD100341,CUST1270,31-08-2023,Chairs 23,Furniture,Chairs,9,6745.08,0.05,1391.35,East,UP,Consumer
ORD100342,CUST2072,15-10-2023,Storage 26,Office Supplies,Storage,1,789.81,0.15,85.03,South,Gujarat,Consumer
ORD100343,CUST2677,27-05-2024,Phones 7,Technology,Phones,1,755.87,0.3,-120.42,North,Gujarat,Home Office
ORD100344,CUST1529,21-05-2022,Phones 45,Technology,Phones,10,17360.29,0.1,3248.34,South,UP,Consumer
ORD100345,CUST2279,26-08-2024,Accessories 20,Technology,Accessories,1,1550.85,0,414.26,East,Delhi,Home Office
ORD100346,CUST1342,24-12-2022,Storage 33,Office Supplies,Storage,10,10261.19,0.3,-1356.87,East,UP,Home Office
ORD100347,CUST1918,13-01-2024,Binders 11,Office Supplies,Binders,6,2676.02,0.05,15.03,North,Maharashtra,Consumer
ORD100348,CUST1108,27-10-2024,Paper 2,Office Supplies,Paper,2,1220.97,0.05,193.36,North,Delhi,Consumer
ORD100349,CUST2260,11-10-2024,Tables 22,Furniture,Tables,6,3539.92,0.3,-314.12,West,Tamil Nadu,Home Office
ORD100350,CUST2831,07-01-2022,Chairs 42,Furniture,Chairs,5,4506.19,0.05,592.21,North,Maharashtra,Home Office
ORD100351,CUST2409,07-01-2024,Paper 21,Office Supplies,Paper,5,2130.95,0.2,-309.85,West,Maharashtra,Corporate
ORD100352,CUST2664,08-10-2022,Laptops 31,Technology,Laptops,8,14697.34,0.2,790.18,South,Tamil Nadu,Corporate
ORD100353,CUST2115,22-01-2024,Chairs 42,Furniture,Chairs,2,2092.74,0.05,289.94,North,Gujarat,Corporate
ORD100354,CUST2620,02-08-2024,Tables 10,Furniture,Tables,4,5350.79,0.05,963.41,North,Gujarat,Consumer
ORD100355,CUST1233,14-05-2023,Storage 29,Office Supplies,Storage,7,2117.5,0.3,-456.91,West,Gujarat,Home Office
ORD100356,CUST2978,13-12-2022,Storage 47,Office Supplies,Storage,4,7240.14,0.3,-484.76,East,Maharashtra,Corporate
ORD100357,CUST1434,13-08-2023,Binders 12,Office Supplies,Binders,8,4611.11,0.2,74.97,North,Tamil Nadu,Home Office
ORD100358,CUST2861,03-08-2023,Tables 25,Furniture,Tables,4,1732.82,0.2,103.15,East,Tamil Nadu,Home Office
ORD100359,CUST2598,19-06-2022,Binders 6,Office Supplies,Binders,6,5209.95,0.3,-626.6,South,Gujarat,Corporate
ORD100360,CUST2781,01-01-2023,Chairs 16,Furniture,Chairs,10,1892.35,0.15,264.28,East,Karnataka,Consumer
ORD100361,CUST1365,03-01-2022,Phones 18,Technology,Phones,3,1350.91,0.2,1.06,North,Maharashtra,Consumer
ORD100362,CUST2458,14-01-2024,Binders 21,Office Supplies,Binders,2,1132.33,0.2,67.11,West,Gujarat,Corporate
ORD100363,CUST1020,23-05-2023,Phones 34,Technology,Phones,5,4653.34,0.15,371.16,North,Tamil Nadu,Home Office
ORD100364,CUST1241,11-11-2024,Storage 9,Office Supplies,Storage,2,1329.06,0.1,248.97,East,Delhi,Home Office
ORD100365,CUST2467,23-05-2022,Paper 5,Office Supplies,Paper,7,5975.44,0.3,-1292.19,South,UP,Consumer
ORD100366,CUST2644,25-02-2023,Accessories 49,Technology,Accessories,7,7133.94,0.05,55.61,South,Delhi,Home Office
ORD100367,CUST2437,31-07-2023,Binders 45,Office Supplies,Binders,7,4188.11,0.1,671.7,North,Maharashtra,Home Office
ORD100368,CUST2204,20-06-2023,Binders 23,Office Supplies,Binders,4,6832.7,0.1,677.88,North,UP,Home Office
ORD100369,CUST2620,08-12-2023,Tables 1,Furniture,Tables,1,735.06,0.05,87.15,South,Karnataka,Consumer
ORD100370,CUST2103,25-02-2024,Accessories 33,Technology,Accessories,9,6788.96,0,1040.06,West,UP,Corporate
ORD100371,CUST2589,15-07-2023,Chairs 13,Furniture,Chairs,9,12954.23,0.05,1488.71,East,Karnataka,Consumer
ORD100372,CUST2053,06-01-2023,Tables 21,Furniture,Tables,1,244.27,0.05,48.82,South,Delhi,Consumer
ORD100373,CUST2002,05-05-2022,Laptops 4,Technology,Laptops,5,7099.62,0.3,-1765.58,South,Gujarat,Corporate
ORD100374,CUST2374,19-07-2024,Accessories 26,Technology,Accessories,2,591.76,0.2,-75.22,East,UP,Corporate
ORD100375,CUST2422,21-11-2023,Chairs 48,Furniture,Chairs,9,16586.06,0.2,787.89,North,UP,Corporate
ORD100376,CUST1423,13-03-2022,Tables 45,Furniture,Tables,9,12708.58,0,1223.62,North,Delhi,Consumer
ORD100377,CUST2088,12-01-2022,Phones 14,Technology,Phones,5,5648.06,0.1,751.51,West,Gujarat,Consumer
ORD100378,CUST2101,12-12-2022,Phones 38,Technology,Phones,1,1632.47,0.2,37.66,North,Gujarat,Consumer
ORD100379,CUST2224,22-06-2023,Bookcases 18,Furniture,Bookcases,1,1713.47,0,472.65,North,Karnataka,Corporate
ORD100380,CUST1856,18-10-2024,Phones 30,Technology,Phones,4,5314.65,0.1,1046.54,West,Maharashtra,Consumer
ORD100381,CUST2987,06-02-2024,Chairs 7,Furniture,Chairs,8,15149.7,0.05,2228,West,Gujarat,Corporate
ORD100382,CUST2166,03-10-2024,Binders 43,Office Supplies,Binders,8,15990.17,0.05,2270.39,West,Delhi,Consumer
ORD100383,CUST2585,26-01-2022,Storage 45,Office Supplies,Storage,9,16554.85,0.3,-3639.9,East,Delhi,Consumer
ORD100384,CUST1485,20-09-2023,Storage 24,Office Supplies,Storage,10,14889.45,0.1,2696.47,West,Maharashtra,Corporate
ORD100385,CUST2401,03-08-2023,Chairs 23,Furniture,Chairs,10,19450.11,0.2,-611.64,North,Gujarat,Home Office
ORD100386,CUST2758,21-01-2024,Storage 16,Office Supplies,Storage,9,15640.93,0.1,465.71,East,UP,Corporate
ORD100387,CUST1074,06-11-2023,Phones 20,Technology,Phones,8,13399.52,0,2847.96,North,Delhi,Consumer
ORD100388,CUST2759,29-08-2022,Phones 11,Technology,Phones,9,7136.32,0.15,-498.53,South,UP,Corporate
ORD100389,CUST2029,01-05-2022,Laptops 46,Technology,Laptops,6,1477.27,0.2,-25.75,West,Delhi,Corporate
ORD100390,CUST1735,27-09-2024,Paper 24,Office Supplies,Paper,6,5627.77,0.15,242.6,East,Gujarat,Corporate
ORD100391,CUST1382,01-07-2022,Laptops 7,Technology,Laptops,5,8137.78,0.15,794.9,East,Tamil Nadu,Home Office
ORD100392,CUST1080,26-08-2023,Binders 21,Office Supplies,Binders,9,6350.67,0.05,825.85,East,UP,Home Office
ORD100393,CUST2971,03-03-2024,Bookcases 4,Furniture,Bookcases,8,7287.62,0.15,-304.33,West,Tamil Nadu,Consumer
ORD100394,CUST2174,22-03-2024,Laptops 9,Technology,Laptops,1,146.36,0.05,36.24,South,UP,Consumer
ORD100395,CUST1268,08-07-2022,Accessories 3,Technology,Accessories,10,1004.51,0.2,-17.85,West,Karnataka,Consumer
ORD100396,CUST2351,05-07-2023,Bookcases 22,Furniture,Bookcases,9,16958.06,0.1,-551.01,West,Karnataka,Corporate
ORD100397,CUST2131,13-03-2023,Accessories 24,Technology,Accessories,10,1180.22,0.2,49.33,North,Delhi,Consumer
ORD100398,CUST1928,22-05-2024,Binders 25,Office Supplies,Binders,8,6909.35,0.2,-207.66,West,Gujarat,Consumer
ORD100399,CUST2944,13-07-2022,Laptops 50,Technology,Laptops,3,3610.32,0.15,527.18,East,Karnataka,Home Office
ORD100400,CUST2262,05-09-2023,Storage 14,Office Supplies,Storage,1,1559.72,0,209.15,South,Maharashtra,Corporate
ORD100401,CUST1795,12-06-2022,Accessories 46,Technology,Accessories,4,4371.15,0,479.49,North,Karnataka,Consumer
ORD100402,CUST1675,07-09-2022,Paper 21,Office Supplies,Paper,7,2169.31,0.3,-381.25,North,Tamil Nadu,Consumer
ORD100403,CUST1132,27-05-2023,Accessories 12,Technology,Accessories,2,3440.72,0.05,200.94,South,UP,Corporate
ORD100404,CUST2242,07-03-2022,Tables 12,Furniture,Tables,3,539.93,0,149.88,West,Delhi,Corporate
ORD100405,CUST1101,07-05-2022,Laptops 10,Technology,Laptops,10,1856.91,0,274.65,South,Maharashtra,Corporate
ORD100406,CUST2556,19-05-2022,Laptops 49,Technology,Laptops,8,2691.45,0.1,504.62,South,Maharashtra,Corporate
ORD100407,CUST2261,12-08-2024,Paper 44,Office Supplies,Paper,5,7970.28,0.1,774.22,North,Karnataka,Corporate
ORD100408,CUST2643,21-08-2022,Accessories 33,Technology,Accessories,4,7865.71,0.3,-785,West,Tamil Nadu,Corporate
ORD100409,CUST1550,28-04-2024,Accessories 23,Technology,Accessories,2,3634.15,0.05,151.76,North,Delhi,Home Office
ORD100410,CUST1095,18-05-2022,Binders 11,Office Supplies,Binders,1,1983.22,0.1,99.94,West,Maharashtra,Consumer
ORD100411,CUST1502,29-11-2023,Chairs 37,Furniture,Chairs,8,13534.95,0.3,-1327.32,South,Maharashtra,Corporate
ORD100412,CUST1489,18-03-2024,Accessories 35,Technology,Accessories,4,4296.43,0.05,50.42,West,UP,Consumer
ORD100413,CUST1943,26-11-2024,Binders 38,Office Supplies,Binders,9,7467.95,0,721.48,North,UP,Consumer
ORD100414,CUST1433,26-10-2024,Binders 18,Office Supplies,Binders,6,9487.26,0.3,-472.54,North,Gujarat,Home Office
